timestamp,T,Po,P,Pa,U,DD,Ff
17.10.2019 18:00,"12,7","726,4","766,3","0,0",78,"Ветер, дующий с юго-востока",5
17.10.2019 15:00,"17,3","726,4","765,7","-0,4",61,"Ветер, дующий с востоко-юго-востока",8
17.10.2019 12:00,"16,6","726,8","766,2","-0,4",63,"Ветер, дующий с востоко-юго-востока",8
17.10.2019 09:00,"12,3","727,2","767,2","0,6",89,"Ветер, дующий с юго-востока",6
17.10.2019 06:00,"10,4","726,6","766,9","0,0",91,"Ветер, дующий с востоко-юго-востока",5
17.10.2019 03:00,"10,0","726,6","766,9","-0,3",92,"Ветер, дующий с востоко-юго-востока",4
17.10.2019 00:00,"9,5","726,9","767,3","-0,1",83,"Ветер, дующий с востока",3
16.10.2019 21:00,"13,5","727,0","766,9","0,5",66,"Ветер, дующий с востоко-юго-востока",5
16.10.2019 18:00,"16,4","726,5","766,0","0,2",55,"Ветер, дующий с востока",5
16.10.2019 15:00,"22,4","726,3","765,0","-0,1",24,"Ветер, дующий с востоко-северо-востока",5
16.10.2019 12:00,"21,7","726,4","765,1","-0,3",30,"Ветер, дующий с востока",2
16.10.2019 09:00,"17,4","726,7","766,0","0,7",49,"Ветер, дующий с востоко-юго-востока",2
16.10.2019 06:00,"10,9","726,0","766,2","0,1",74,"Ветер, дующий с востоко-юго-востока",2
16.10.2019 03:00,"10,9","725,9","766,1","-0,3",81,"Ветер, дующий с востоко-юго-востока",1
16.10.2019 00:00,"11,3","726,2","766,3","-0,1",76,"Штиль, безветрие",0
15.10.2019 21:00,"13,0","726,3","766,2","0,3",68,"Ветер, дующий с севера",1
15.10.2019 18:00,"17,5","726,0","765,2","-0,2",53,"Ветер, дующий с северо-северо-запада",2
15.10.2019 15:00,"23,7","726,2","764,6","-0,8",30,"Ветер, дующий с северо-востока",1
15.10.2019 12:00,"22,1","727,0","765,6","-0,1",33,"Ветер, дующий с юго-востока",2
15.10.2019 09:00,"17,4","727,1","766,5","0,5",36,"Ветер, дующий с юга",1
15.10.2019 06:00,"10,1","726,6","766,9","-0,4",63,"Ветер, дующий с юга",4
15.10.2019 03:00,"9,2","727,0","767,5","-1,0",73,"Ветер, дующий с юга",4
15.10.2019 00:00,"10,7","728,0","768,4","-1,0",67,"Ветер, дующий с юга",4
14.10.2019 21:00,"13,7","729,0","769,0","-0,1",52,"Ветер, дующий с юго-юго-востока",2
14.10.2019 18:00,"14,5","729,1","768,9","-0,3",48,"Ветер, дующий с востоко-северо-востока",3
14.10.2019 15:00,"20,4","729,4","768,4","-1,0",29,"Ветер, дующий с востоко-юго-востока",2
14.10.2019 12:00,"18,6","730,4","769,7","-0,4",43,"Ветер, дующий с востоко-юго-востока",1
14.10.2019 09:00,"14,7","730,8","770,7","0,6",61,"Штиль, безветрие",0
14.10.2019 06:00,"8,3","730,2","771,0","0,2",82,"Ветер, дующий с западо-северо-запада",1
14.10.2019 03:00,"10,5","730,0","770,5","-0,2",73,"Ветер, дующий с западо-северо-запада",3
14.10.2019 00:00,"9,1","730,2","770,9","-0,2",75,"Ветер, дующий с запада",3
13.10.2019 21:00,"10,8","730,4","770,8","0,4",71,"Ветер, дующий с запада",2
13.10.2019 18:00,"13,8","730,0","770,1","-0,3",54,"Ветер, дующий с запада",2
13.10.2019 15:00,"18,8","730,3","769,6","-0,6",39,"Ветер, дующий с запада",3
13.10.2019 12:00,"17,1","730,9","770,5","-0,5",39,"Ветер, дующий с северо-запада",2
13.10.2019 09:00,"13,6","731,4","771,5","0,2",60,"Ветер, дующий с юго-запада",2
13.10.2019 06:00,"6,6","731,2","772,3","0,3",80,"Ветер, дующий с западо-юго-запада",2
13.10.2019 03:00,"6,5","730,9","772,0","0,0",81,"Ветер, дующий с западо-юго-запада",2
13.10.2019 00:00,"7,2","730,9","772,0","-0,4",81,"Ветер, дующий с западо-юго-запада",3
12.10.2019 21:00,"8,4","731,3","772,2","0,2",77,"Ветер, дующий с запада",2
12.10.2019 18:00,"10,5","731,1","771,6","0,9",69,"Ветер, дующий с запада",2
12.10.2019 15:00,"15,2","730,2","770,0","0,2",52,"Ветер, дующий с запада",6
12.10.2019 12:00,"13,3","730,0","770,0","0,9",65,"Ветер, дующий с запада",7
12.10.2019 09:00,"10,2","729,1","769,6","1,8",80,"Ветер, дующий с запада",6
12.10.2019 06:00,"9,4","727,3","767,8","2,3",90,"Ветер, дующий с западо-северо-запада",7
12.10.2019 03:00,"12,0","725,0","764,9","1,0",95,"Ветер, дующий с запада",8
12.10.2019 00:00,"12,5","724,0","763,7","0,5",89,"Ветер, дующий с запада",7
11.10.2019 21:00,"13,9","723,5","763,0","-0,7",77,"Ветер, дующий с юго-запада",2
11.10.2019 18:00,"15,3","724,2","763,6","0,1",71,"Ветер, дующий с запада",1
11.10.2019 15:00,"17,2","724,1","763,3","0,0",56,"Ветер, дующий с запада",4
11.10.2019 12:00,"17,7","724,1","763,2","-0,5",45,"Ветер, дующий с западо-северо-запада",3
11.10.2019 09:00,"14,9","724,6","764,1","0,7",64,"Ветер, дующий с западо-северо-запада",5
11.10.2019 06:00,"11,7","723,9","763,8","0,5",76,"Ветер, дующий с западо-юго-запада",5
11.10.2019 03:00,"8,0","723,4","763,9","-0,5",83,"Ветер, дующий с юга",3
11.10.2019 00:00,"8,8","723,9","764,2","-0,6",83,"Ветер, дующий с юго-юго-востока",4
10.10.2019 21:00,"10,5","724,5","764,6","-0,2",81,"Ветер, дующий с юго-юго-востока",6
10.10.2019 18:00,"12,5","724,7","764,6","-0,7",76,"Ветер, дующий с юго-востока",5
10.10.2019 15:00,"17,2","725,4","764,6","-1,1",60,"Ветер, дующий с востоко-юго-востока",6
10.10.2019 12:00,"13,6","726,5","766,3","-1,3",71,"Ветер, дующий с востоко-юго-востока",4
10.10.2019 09:00,"8,8","727,8","768,4","0,0",86,"Ветер, дующий с юго-востока",3
10.10.2019 06:00,"5,4","727,8","768,9","-0,4",91,"Штиль, безветрие",0
10.10.2019 03:00,"4,9","728,2","769,4","-0,6",97,"Ветер, дующий с юго-юго-запада",2
10.10.2019 00:00,"6,0","728,8","769,9","-0,5",97,"Ветер, дующий с юго-юго-востока",3
09.10.2019 21:00,"6,7","729,3","770,3","-0,1",96,"Ветер, дующий с юга",2
09.10.2019 18:00,"7,3","729,4","770,2","0,0",94,"Ветер, дующий с юго-востока",2
09.10.2019 15:00,"6,9","729,4","770,4","-0,2",94,"Ветер, дующий с северо-востока",1
09.10.2019 12:00,"6,5","729,6","770,6","0,2",97,"Ветер, дующий с севера",2
09.10.2019 09:00,"5,9","729,4","770,5","1,5",97,"Ветер, дующий с севера",2
09.10.2019 06:00,"6,5","727,9","768,8","1,4",97,"Ветер, дующий с севера",4
09.10.2019 03:00,"8,1","726,5","767,2","1,2",96,"Ветер, дующий с северо-запада",3
09.10.2019 00:00,"8,3","725,3","765,8","0,9",95,"Ветер, дующий с севера",6
08.10.2019 21:00,"12,8","724,4","764,2","0,1",82,"Ветер, дующий с севера",2
08.10.2019 18:00,"14,3","724,3","763,9","-0,3",72,"Ветер, дующий с юго-юго-востока",3
08.10.2019 15:00,"17,7","724,6","763,8","-0,1",42,"Ветер, дующий с северо-северо-востока",1
08.10.2019 12:00,"17,1","724,7","763,9","-0,2",53,"Ветер, дующий с юго-востока",2
08.10.2019 09:00,"9,4","724,9","765,2","0,1",80,"Ветер, дующий с юго-юго-востока",5
08.10.2019 06:00,"6,9","724,8","765,5","1,1",90,"Ветер, дующий с юго-юго-востока",3
08.10.2019 03:00,"7,6","723,7","764,3","-0,3",80,"Ветер, дующий с востоко-юго-востока",3
08.10.2019 00:00,"7,0","724,0","764,7","-0,5",81,"Ветер, дующий с юго-востока",3
07.10.2019 21:00,"6,7","724,5","765,2","0,5",82,"Ветер, дующий с востоко-юго-востока",2
07.10.2019 18:00,"8,5","724,0","764,5","0,6",74,"Ветер, дующий с востоко-северо-востока",2
07.10.2019 15:00,"12,4","723,4","763,3","0,6",54,"Ветер, дующий с западо-северо-запада",4
07.10.2019 12:00,"11,1","722,8","762,8","1,0",62,"Ветер, дующий с запада",6
07.10.2019 09:00,"7,9","721,8","762,2","2,5",75,"Ветер, дующий с западо-северо-запада",7
07.10.2019 06:00,"7,4","719,3","759,7","1,9",89,"Ветер, дующий с западо-северо-запада",8
07.10.2019 03:00,"9,4","717,4","757,3","1,4",94,"Ветер, дующий с запада",6
07.10.2019 00:00,"10,6","716,0","755,7","1,3",95,"Ветер, дующий с западо-северо-запада",6
06.10.2019 21:00,"12,1","714,7","754,0","-0,5",95,"Ветер, дующий с юго-юго-запада",2
06.10.2019 18:00,"12,9","715,2","754,4","1,1",87,"Ветер, дующий с запада",10
06.10.2019 15:00,"16,4","714,1","752,8","-0,3",78,"Ветер, дующий с севера",5
06.10.2019 12:00,"16,7","714,4","753,1","-1,8",80,"Ветер, дующий с северо-северо-запада",1
06.10.2019 09:00,"15,8","716,2","755,1","1,2",83,"Ветер, дующий с юга",5
06.10.2019 06:00,"17,7","715,0","753,7","0,0",62,"Ветер, дующий с западо-северо-запада",3
06.10.2019 03:00,"19,1","715,0","753,4","-0,1",52,"Ветер, дующий с запада",4
06.10.2019 00:00,"18,5","715,1","753,6","-0,6",61,"Ветер, дующий с западо-юго-запада",5
05.10.2019 21:00,"17,3","715,7","754,3","0,0",61,"Ветер, дующий с юго-юго-востока",3
05.10.2019 18:00,"21,8","715,7","753,8","0,0",39,"Ветер, дующий с востоко-юго-востока",5
05.10.2019 15:00,"28,1","715,7","753,1","-1,6",21,"Ветер, дующий с востоко-юго-востока",8
05.10.2019 12:00,"27,7","717,3","754,7","-1,4",26,"Ветер, дующий с востоко-юго-востока",6
05.10.2019 09:00,"22,6","718,7","756,9","-0,2",39,"Ветер, дующий с юго-востока",2
05.10.2019 06:00,"17,2","718,9","757,8","-0,6",56,"Ветер, дующий с юго-юго-востока",3
05.10.2019 03:00,"14,7","719,5","758,8","-0,6",79,"Ветер, дующий с юга",3
05.10.2019 00:00,"17,0","720,1","759,1","-0,9",73,"Ветер, дующий с юго-востока",3
04.10.2019 21:00,"18,1","721,0","759,9","-0,3",59,"Ветер, дующий с юга",2
04.10.2019 18:00,"22,5","721,3","759,6","0,2",43,"Ветер, дующий с востоко-северо-востока",1
04.10.2019 15:00,"26,9","721,1","758,8","-0,3",32,"Ветер, дующий с востоко-северо-востока",2
04.10.2019 12:00,"25,9","721,4","759,2","0,1",43,"Ветер, дующий с северо-северо-востока",2
04.10.2019 09:00,"23,4","721,3","759,5","0,7",42,"Ветер, дующий с запада",1
04.10.2019 06:00,"14,7","720,6","759,8","0,4",88,"Ветер, дующий с юга",3
04.10.2019 03:00,"15,3","720,2","759,4","0,1",84,"Ветер, дующий с юго-востока",3
04.10.2019 00:00,"16,0","720,1","759,2","-0,3",78,"Ветер, дующий с юго-юго-востока",4
03.10.2019 21:00,"16,5","720,4","759,4","-0,2",76,"Ветер, дующий с юга",3
03.10.2019 18:00,"18,3","720,6","759,4","0,2",69,"Ветер, дующий с юго-востока",3
03.10.2019 15:00,"22,3","720,4","758,7","-0,8",52,"Ветер, дующий с востоко-юго-востока",7
03.10.2019 12:00,"21,0","721,2","759,6","-0,4",54,"Ветер, дующий с востоко-юго-востока",7
03.10.2019 09:00,"16,3","721,6","760,6","0,1",71,"Ветер, дующий с востоко-юго-востока",6
03.10.2019 06:00,"10,0","721,5","761,5","-0,5",92,"Ветер, дующий с востоко-юго-востока",3
03.10.2019 03:00,"11,9","722,0","761,8","-0,6",85,"Ветер, дующий с юго-востока",3
03.10.2019 00:00,"12,0","722,6","762,4","-0,8",84,"Ветер, дующий с юго-востока",3
02.10.2019 21:00,"12,9","723,4","763,2","-0,3",77,"Ветер, дующий с востока",3
02.10.2019 18:00,"16,6","723,7","763,0","-0,2",64,"Ветер, дующий с востоко-северо-востока",3
02.10.2019 15:00,"22,3","723,9","762,4","-0,3",38,"Ветер, дующий с севера",3
02.10.2019 12:00,"21,1","724,2","762,8","-0,3",44,"Ветер, дующий с северо-запада",2
02.10.2019 09:00,"16,4","724,5","763,7","1,0",72,"Ветер, дующий с западо-северо-запада",2
02.10.2019 06:00,"13,0","723,5","763,2","0,6",92,"Ветер, дующий с запада",3
02.10.2019 03:00,"13,8","722,9","762,4","0,7",88,"Ветер, дующий с запада",3
02.10.2019 00:00,"13,4","722,2","761,8","0,6",75,"Ветер, дующий с юго-запада",3
01.10.2019 21:00,"14,3","721,6","760,9","1,1",69,"Ветер, дующий с западо-юго-запада",4
01.10.2019 18:00,"16,9","720,5","759,5","0,6",64,"Ветер, дующий с западо-северо-запада",2
01.10.2019 15:00,"22,5","719,9","758,2","0,5",36,"Ветер, дующий с западо-северо-запада",5
01.10.2019 12:00,"24,6","719,4","757,3","-0,4",32,"Ветер, дующий с юга",4
01.10.2019 09:00,"19,1","719,8","758,5","-0,1",52,"Ветер, дующий с юга",3
01.10.2019 06:00,"12,3","719,9","759,5","-0,2",70,"Ветер, дующий с востоко-юго-востока",4
01.10.2019 03:00,"12,4","720,1","759,7","-0,6",70,"Ветер, дующий с юго-юго-востока",4
01.10.2019 00:00,"12,0","720,7","760,5","-0,9",73,"Ветер, дующий с юго-востока",3
30.09.2019 21:00,"13,9","721,6","761,2","-0,6",69,"Ветер, дующий с юго-востока",2
30.09.2019 18:00,"16,9","722,2","761,3","-0,3",66,"Ветер, дующий с востока",2
30.09.2019 15:00,"21,5","722,5","761,1","-0,6",41,"Ветер, дующий с юга",2
30.09.2019 12:00,"20,2","723,1","761,8","-0,4",52,"Ветер, дующий с юго-юго-востока",2
30.09.2019 09:00,"16,7","723,5","762,7","0,5",67,"Ветер, дующий с запада",3
30.09.2019 06:00,"11,9","723,0","762,8","0,5",76,"Ветер, дующий с запада",3
30.09.2019 03:00,"9,6","722,5","762,7","-0,2",86,"Ветер, дующий с юго-запада",2
30.09.2019 00:00,"10,6","722,7","762,7","-0,2",82,"Штиль, безветрие",0
29.09.2019 21:00,"12,1","722,9","762,7","-0,2",75,"Ветер, дующий с юго-юго-востока",3
29.09.2019 18:00,"14,0","723,1","762,6","-0,3",69,"Ветер, дующий с востока",3
29.09.2019 15:00,"17,4","723,4","762,5","-1,1",53,"Ветер, дующий с востоко-юго-востока",4
29.09.2019 12:00,"16,5","724,5","763,8","-0,7",58,"Ветер, дующий с юго-востока",4
29.09.2019 09:00,"13,1","725,2","765,0","0,3",84,"Ветер, дующий с юго-юго-востока",3
29.09.2019 06:00,"8,6","724,9","765,3","-0,1",96,"Ветер, дующий с юго-востока",2
29.09.2019 03:00,"9,1","725,0","765,4","-0,3",97,"Ветер, дующий с юго-юго-востока",1
29.09.2019 00:00,"8,3","725,3","765,8","0,0",97,"Ветер, дующий с юго-запада",2
28.09.2019 21:00,"8,4","725,3","765,8","0,9",94,"Ветер, дующий с западо-северо-запада",2
28.09.2019 18:00,"12,1","724,4","764,3","1,3",89,"Ветер, дующий с северо-северо-запада",2
28.09.2019 15:00,"14,4","723,1","762,6","1,0",77,"Ветер, дующий с северо-северо-запада",5
28.09.2019 12:00,"14,3","722,1","761,5","1,1",85,"Ветер, дующий с западо-северо-запада",6
28.09.2019 09:00,"12,0","721,0","760,7","1,2",97,"Ветер, дующий с западо-северо-запада",5
28.09.2019 06:00,"13,0","719,8","759,2","-0,3",97,"Ветер, дующий с юго-запада",2
28.09.2019 03:00,"13,0","720,1","759,5","0,0",97,"Ветер, дующий с запада",2
28.09.2019 00:00,"13,1","720,1","759,6","-1,1",96,"Ветер, дующий с юго-востока",4
27.09.2019 21:00,"13,4","721,2","760,7","-0,7",90,"Ветер, дующий с юго-юго-востока",4
27.09.2019 18:00,"14,5","721,9","761,2","0,1",84,"Ветер, дующий с юго-юго-востока",4
27.09.2019 15:00,"17,3","721,8","760,8","-0,4",71,"Ветер, дующий с юго-востока",5
27.09.2019 12:00,"17,1","722,2","761,2","-0,3",79,"Ветер, дующий с юго-востока",6
27.09.2019 09:00,"11,9","722,5","762,2","0,3",97,"Ветер, дующий с юго-юго-востока",3
27.09.2019 06:00,"10,6","722,2","762,1","0,0",97,"Ветер, дующий с юго-востока",4
27.09.2019 03:00,"11,2","722,2","762,1","-0,5",97,"Ветер, дующий с юго-востока",3
27.09.2019 00:00,"11,7","722,7","762,5","-0,2",97,"Ветер, дующий с юго-востока",3
26.09.2019 21:00,"11,7","722,9","762,7","0,0",96,"Ветер, дующий с востока",3
26.09.2019 18:00,"12,1","722,9","762,7","0,3",94,"Ветер, дующий с востока",1
26.09.2019 15:00,"12,4","722,6","762,4","0,0",97,"Ветер, дующий с востоко-юго-востока",1
26.09.2019 12:00,"10,8","722,6","762,5","0,4",97,"Ветер, дующий с северо-востока",1
26.09.2019 09:00,"10,4","722,2","762,2","1,0",96,"Ветер, дующий с востока",2
26.09.2019 06:00,"9,8","721,2","761,2","0,3",97,"Ветер, дующий с северо-востока",1
26.09.2019 03:00,"10,0","720,9","760,9","-0,4",96,"Ветер, дующий с северо-востока",2
26.09.2019 00:00,"9,4","721,3","761,4","-1,0",97,"Ветер, дующий с востоко-юго-востока",5
25.09.2019 21:00,"9,5","722,3","762,5","0,1",96,"Ветер, дующий с востока",4
25.09.2019 18:00,"9,6","722,2","762,3","-0,1",90,"Ветер, дующий с востока",5
25.09.2019 15:00,"10,8","722,3","762,3","-0,8",86,"Ветер, дующий с востоко-северо-востока",5
25.09.2019 12:00,"10,2","723,1","763,2","0,3",89,"Ветер, дующий с востока",3
25.09.2019 09:00,"8,1","722,8","763,3","0,6",90,"Ветер, дующий с северо-северо-востока",3
25.09.2019 06:00,"7,1","722,2","762,7","0,8",88,"Ветер, дующий с севера",1
25.09.2019 03:00,"9,2","721,4","761,6","-0,3",78,"Ветер, дующий с северо-северо-востока",1
25.09.2019 00:00,"8,3","721,7","762,1","-0,8",79,"Ветер, дующий с юго-юго-востока",1
24.09.2019 21:00,"10,5","722,5","762,6","0,0",74,"Ветер, дующий с севера",3
24.09.2019 18:00,"17,3","722,5","761,6","-0,1",55,"Ветер, дующий с севера",2
24.09.2019 15:00,"19,3","722,6","761,4","-0,9",49,"Ветер, дующий с северо-северо-востока",2
24.09.2019 12:00,"17,6","723,5","762,6","-0,7",60,"Ветер, дующий с юго-юго-востока",2
24.09.2019 09:00,"9,4","724,2","764,5","0,5",96,"Ветер, дующий с юго-востока",1
24.09.2019 06:00,"7,9","723,7","764,2","0,2",96,"Ветер, дующий с юго-востока",1
24.09.2019 03:00,"8,6","723,5","763,9","-0,2",95,"Ветер, дующий с востока",1
24.09.2019 00:00,"8,5","723,7","764,2","-0,3",92,"Ветер, дующий с юга",1
23.09.2019 21:00,"11,2","724,0","763,9","0,6",84,"Ветер, дующий с северо-северо-востока",1
23.09.2019 18:00,"17,1","723,4","762,5","0,5",48,"Ветер, дующий с западо-северо-запада",4
23.09.2019 15:00,"19,1","722,9","761,8","-0,8",41,"Ветер, дующий с запада",7
23.09.2019 12:00,"17,3","723,7","762,9","-0,6",47,"Ветер, дующий с запада",9
23.09.2019 09:00,"14,1","724,3","764,0","0,6",56,"Ветер, дующий с запада",9
23.09.2019 06:00,"11,0","723,7","763,9","0,0",59,"Ветер, дующий с западо-юго-запада",4
23.09.2019 03:00,"10,5","723,7","763,9","-0,4",61,"Ветер, дующий с западо-юго-запада",6
23.09.2019 00:00,"11,3","724,1","764,2","-0,1",54,"Ветер, дующий с западо-юго-запада",9
22.09.2019 21:00,"11,7","724,2","764,2","0,6",58,"Ветер, дующий с запада",8
22.09.2019 18:00,"12,9","723,6","763,4","-0,4",48,"Ветер, дующий с запада",9
22.09.2019 15:00,"15,4","724,0","763,6","-1,2",41,"Ветер, дующий с запада",11
22.09.2019 12:00,"13,5","725,2","765,0","-1,2",47,"Ветер, дующий с запада",12
22.09.2019 09:00,"10,0","726,4","766,8","0,4",65,"Ветер, дующий с запада",7
22.09.2019 06:00,"5,6","726,0","767,0","0,5",83,"Ветер, дующий с запада",7
22.09.2019 03:00,"5,9","725,5","766,3","0,4",82,"Ветер, дующий с запада",7
22.09.2019 00:00,"6,4","725,1","766,0","0,5",84,"Ветер, дующий с запада",6
21.09.2019 21:00,"7,6","724,6","765,2","1,2",80,"Ветер, дующий с запада",5
21.09.2019 18:00,"7,7","723,4","763,9","0,6",83,"Ветер, дующий с запада",4
21.09.2019 15:00,"12,7","722,8","762,5","-0,3",54,"Ветер, дующий с запада",6
21.09.2019 12:00,"10,4","723,1","763,2","0,3",68,"Ветер, дующий с западо-северо-запада",4
21.09.2019 09:00,"7,6","722,8","763,2","0,9",92,"Ветер, дующий с западо-северо-запада",3
21.09.2019 06:00,"7,5","721,9","762,4","0,6",95,"Ветер, дующий с западо-северо-запада",3
21.09.2019 03:00,"7,7","721,3","761,8","0,3",95,"Ветер, дующий с севера",3
21.09.2019 00:00,"7,9","721,0","761,4","0,6",95,"Ветер, дующий с севера",5
20.09.2019 21:00,"9,5","720,4","760,4","0,3",88,"Ветер, дующий с севера",6
20.09.2019 18:00,"14,1","720,1","759,6","-0,1",55,"Ветер, дующий с северо-северо-востока",6
20.09.2019 15:00,"19,5","720,2","759,0","-2,0",31,"Ветер, дующий с востоко-северо-востока",6
20.09.2019 12:00,"16,9","722,2","761,4","-1,8",38,"Ветер, дующий с востока",6
20.09.2019 09:00,"13,7","724,0","763,6","-0,4",54,"Ветер, дующий с востоко-северо-востока",4
20.09.2019 06:00,"11,3","724,4","764,5","-0,8",63,"Ветер, дующий с востока",2
20.09.2019 03:00,"12,5","725,2","765,1","0,1",56,"Ветер, дующий с севера",2
20.09.2019 00:00,"13,5","725,1","764,8","-0,3",57,"Ветер, дующий с севера",2
19.09.2019 21:00,"13,8","725,4","765,1","-0,2",56,"Ветер, дующий с северо-северо-запада",2
19.09.2019 18:00,"14,8","725,6","765,2","0,1",42,"Ветер, дующий с юга",2
19.09.2019 15:00,"16,8","725,5","764,8","-0,2",35,"Ветер, дующий с запада",3
19.09.2019 12:00,"13,8","725,7","765,4","0,4",49,"Ветер, дующий с запада",4
19.09.2019 09:00,"13,3","725,3","765,1","1,0",56,"Ветер, дующий с западо-северо-запада",3
19.09.2019 06:00,"12,3","724,3","764,2","1,3",68,"Ветер, дующий с северо-северо-запада",3
19.09.2019 03:00,"14,5","723,0","762,4","1,5",70,"Ветер, дующий с западо-северо-запада",4
19.09.2019 00:00,"15,1","721,5","760,8","1,8",59,"Ветер, дующий с западо-северо-запада",6
18.09.2019 21:00,"22,4","719,7","757,9","0,5",28,"Ветер, дующий с запада",8
18.09.2019 18:00,"24,0","719,2","757,2","-0,2",30,"Ветер, дующий с запада",6
18.09.2019 15:00,"26,9","719,4","757,1","-1,1",23,"Ветер, дующий с западо-юго-запада",10
18.09.2019 12:00,"25,2","720,5","758,5","-0,4",31,"Ветер, дующий с западо-юго-запада",7
18.09.2019 09:00,"21,4","720,9","759,4","0,6",30,"Ветер, дующий с западо-юго-запада",7
18.09.2019 06:00,"16,7","720,3","759,3","0,3",51,"Ветер, дующий с запада",6
18.09.2019 03:00,"15,3","720,0","759,2","-0,1",57,"Ветер, дующий с запада",8
18.09.2019 00:00,"15,8","720,1","759,2","0,2",62,"Ветер, дующий с запада",6
17.09.2019 21:00,"15,6","719,9","759,1","0,9",65,"Ветер, дующий с запада",5
17.09.2019 18:00,"18,5","719,0","757,7","-0,5",58,"Ветер, дующий с юго-запада",3
17.09.2019 15:00,"22,1","719,5","757,7","-0,6",41,"Ветер, дующий с западо-юго-запада",5
17.09.2019 12:00,"19,5","720,1","758,8","-1,0",36,"Ветер, дующий с юго-юго-запада",4
17.09.2019 09:00,"16,6","721,1","760,3","0,3",44,"Ветер, дующий с западо-юго-запада",2
17.09.2019 06:00,"14,7","720,8","760,2","0,1",55,"Ветер, дующий с западо-юго-запада",2
17.09.2019 03:00,"16,5","720,7","759,9","-0,2",49,"Ветер, дующий с западо-северо-запада",4
17.09.2019 00:00,"18,1","720,9","759,8","-0,2",44,"Ветер, дующий с западо-северо-запада",3
16.09.2019 21:00,"19,8","721,1","759,8","0,4",42,"Ветер, дующий с севера",2
16.09.2019 18:00,"22,8","720,7","759,0","-0,5",29,"Ветер, дующий с востока",2
16.09.2019 15:00,"26,7","721,2","759,0","-1,9",22,"Штиль, безветрие",0
16.09.2019 12:00,"23,2","723,1","761,4","-1,3",35,"Ветер, дующий с востоко-юго-востока",3
16.09.2019 09:00,"18,4","724,4","763,4","-0,8",51,"Ветер, дующий с юго-юго-востока",3
16.09.2019 06:00,"10,2","725,2","765,4","-0,6",72,"Ветер, дующий с юга",3
16.09.2019 03:00,"11,6","725,8","765,9","-0,4",67,"Ветер, дующий с юго-юго-востока",1
16.09.2019 00:00,"13,1","726,2","766,1","0,1",63,"Ветер, дующий с востоко-северо-востока",2
15.09.2019 21:00,"17,6","726,1","765,4","1,1",44,"Ветер, дующий с севера",3
15.09.2019 18:00,"22,2","725,0","763,6","0,4",28,"Ветер, дующий с севера",2
15.09.2019 15:00,"24,4","724,6","762,9","-0,2",22,"Ветер, дующий с северо-запада",5
15.09.2019 12:00,"23,8","724,8","763,2","0,2",26,"Ветер, дующий с западо-северо-запада",6
15.09.2019 09:00,"21,2","724,6","763,3","0,7",34,"Ветер, дующий с запада",5
15.09.2019 06:00,"14,3","723,9","763,5","0,3",56,"Ветер, дующий с запада",4
15.09.2019 03:00,"15,4","723,6","763,6","-0,5",51,"Ветер, дующий с юго-юго-запада",4
15.09.2019 00:00,"15,4","724,1","763,6","-0,2",51,"Ветер, дующий с юго-востока",2
14.09.2019 21:00,"16,7","724,3","763,5","0,3",46,"Ветер, дующий с юго-востока",3
14.09.2019 18:00,"21,0","724,0","762,7","-0,7",33,"Ветер, дующий с востоко-юго-востока",4
14.09.2019 15:00,"24,3","724,7","763,0","-1,0",26,"Ветер, дующий с юго-востока",4
14.09.2019 12:00,"22,4","725,7","764,2","-0,7",34,"Ветер, дующий с юго-востока",8
14.09.2019 09:00,"17,6","726,4","765,7","0,1",57,"Ветер, дующий с востоко-юго-востока",6
14.09.2019 06:00,"10,0","726,3","766,6","0,0",82,"Ветер, дующий с востока",4
14.09.2019 03:00,"11,2","726,3","766,4","-0,5",76,"Ветер, дующий с востоко-юго-востока",4
14.09.2019 00:00,"13,4","726,8","766,7","-0,4",63,"Ветер, дующий с востока",4
13.09.2019 21:00,"16,9","727,2","766,6","0,4",45,"Ветер, дующий с востоко-юго-востока",6
13.09.2019 18:00,"20,6","726,8","765,7","-0,2",34,"Ветер, дующий с востока",6
13.09.2019 15:00,"23,4","727,0","765,5","-1,1",28,"Ветер, дующий с востока",7
13.09.2019 12:00,"22,1","728,1","766,8","-0,6",30,"Ветер, дующий с востоко-юго-востока",9
13.09.2019 09:00,"17,1","728,7","768,1","0,8",58,"Ветер, дующий с востоко-юго-востока",6
13.09.2019 06:00,"10,8","727,9","768,2","0,6",74,"Ветер, дующий с востока",4
13.09.2019 03:00,"13,1","727,3","767,3","-0,6",62,"Ветер, дующий с северо-востока",3
13.09.2019 00:00,"14,9","727,9","767,6","-0,3",57,"Ветер, дующий с востоко-юго-востока",4
12.09.2019 21:00,"15,2","728,2","767,9","0,1",45,"Ветер, дующий с востока",4
12.09.2019 18:00,"21,1","728,1","767,0","-0,3",29,"Ветер, дующий с востоко-юго-востока",5
12.09.2019 15:00,"23,7","728,4","766,9","-0,7",26,"Ветер, дующий с востоко-юго-востока",8
12.09.2019 12:00,"22,4","729,1","767,9","-0,6",28,"Ветер, дующий с востока",10
12.09.2019 09:00,"18,4","729,7","769,0","0,6",50,"Ветер, дующий с востока",6
12.09.2019 06:00,"9,6","729,1","769,6","0,5",80,"Ветер, дующий с востока",4
12.09.2019 03:00,"12,3","728,6","768,8","-0,3",63,"Ветер, дующий с востоко-северо-востока",3
